"X","Y"
78.8908842019737,-59.9695290109773
-79.3832809664309,109.322589841708
-1.88526953570545,4.57687909237164
69.262820482254,-115.535338777069
89.2573121469468,-83.518424745018
36.2620176747441,-22.4060538623233
6.57457052730024,90.0768620678222
6.37048133648932,86.7953634324276
40.4488981701434,-90.7177532010944
-37.2010862454772,23.32106058584
-36.1219722777605,1.97072403288602
-11.8942186236382,46.8269967175522
-73.8330806139857,165.512022312036
-26.7496958840638,56.5409973389721
25.0485848635435,-29.7622601527587
-76.7707264516503,157.665505137413
-81.9934827275574,116.218025451492
-17.7352336235344,-8.0207097563736
-88.074304535985,115.25350387756
71.8392390757799,-101.870151130787
-89.3594925291836,122.309375237402
49.5639882050455,-36.0706452937656
-88.8667435385287,121.546794653497
73.9590498618782,-21.296211282105
-77.0970596000552,68.0228648271578
45.6692086998373,-40.1717802717063
-1.51382335461676,55.112734977168
87.7718098461628,-140.117260848018
-87.810776475817,104.017458549244
22.0365409739316,-36.8489057456046
85.5415481608361,-93.3201541858335
94.3512363824993,-95.0344119467081
5.4096438921988,77.0845539451562
-7.80081995762885,-5.86328624791357
76.0525172110647,-69.4413652239067
-7.65405748970807,-14.8337954235371
86.7162966169417,-106.111400288278
-61.6816425696015,97.2532835554575
43.9643409103155,-65.7105459764777
-91.2251823116094,109.850454723404
-5.6307967286557,-14.3907207769061
12.5036437530071,-8.21937667935848
-39.0700637828559,84.9294741960679
-18.5280006378889,42.8495044017423
-88.5461044963449,143.715735648099
-91.5620175655931,142.118114679063
96.7443581204861,-153.637452063536
60.7482275459915,-63.1070585944561
61.7068379651755,-66.400460821049
70.9430755116045,-57.8341492533519
56.8930665031075,-93.1227863244642
68.5776751488447,-142.955282634278
64.4317437428981,-93.1320288783262
15.0552386883646,-19.2435495652409
-97.9388636536896,100.419688127649
67.6209257915616,-80.4024535937154
19.2221730947495,-12.751638510934
97.5554024334997,-92.8816033817461
-6.4417839050293,-22.0423489514295
76.7470793332905,-107.910785396576
6.6038544755429,-13.3482533623995
-49.206308927387,-18.6369230867815
57.9401494469494,-58.4104669477894
62.95121666044,-106.373822831891
-41.0537264775485,78.472590109446
-92.9163092281669,111.962884906514
56.6825734917074,-64.1118797904197
-69.2578667309135,66.351698349197
-95.8582140970975,161.52676568931
41.0989976488054,-44.6026617556995
-95.1617284677923,130.14473675424
62.4082919675857,-148.974087046163
-8.73268344439566,30.486390301306
85.0846346002072,-158.949476706206
-91.8520302511752,114.780755084345
46.3710696436465,3.05689780506151
-21.0181219503284,20.8322211705241
-87.0893562212586,137.036851290192
16.1950255278498,3.89070718033112
-71.5586867649108,44.1282681654438
-35.3315537795424,39.245580387016
47.4926652852446,-82.8714150872513
92.502450896427,-98.8244743196821
33.2206335384399,-50.5892603037553
54.7212434466928,-8.78957024031023
60.060815140605,-60.786179705931
83.3721715956926,-112.0824804357
-22.1762568224221,16.0558262027979
48.4664228279144,-88.358770646605
32.56986127235,-97.028796897213
-18.1820845231414,-8.53266146066409
49.9693184159696,-59.4445469073937
-38.7004962190986,78.0794169212166
68.9295747783035,-73.3391957580685
37.6336688641459,-54.9420614088498
21.9990752171725,8.47305393709858
-10.3443765547127,-50.7338864307729
24.7649028897285,-79.1367540575369
-62.2154896147549,84.5752625069628
34.8156931810081,-17.8162664485208
-54.3564439751208,82.7576456574144
78.5082106944174,-143.361358853936
80.3956498857588,-87.7290908190492
83.0332150682807,-125.907399594389
-55.096990801394,72.5086916070307
21.7075954191387,-101.033553899271
-1.39336897991598,-2.07760216188467
4.85850158147514,-17.3706919705115
-2.1943514700979,-0.432966287675129
-15.5458731111139,9.77077903251798
7.52037158235908,-33.4250752652246
-99.5617666747421,165.601787222916
77.166614914313,-79.8282706503824
-51.919018663466,75.8464752896372
-24.9047167599201,-24.2063621668346
-7.16092074289918,-14.6779773622751
-9.01011424139142,13.4498500724538
-13.8138270936906,48.3855522406295
-40.1518690865487,88.8913188784131
-69.0088123083115,68.6846860025268
-71.3792194146663,69.50122747165
-93.1367353070527,156.66032429486
-41.4773738477379,-33.0793594500728
78.0838090926409,-62.4230456458419
-1.37681090272963,-26.358920742707
-76.6817589756101,30.7968902891213
-8.77410434186459,-27.7086670612281
60.3570553008467,-59.5410335264584
82.8118048608303,-102.822374042269
75.2992162946612,-113.0325973351
17.0857620425522,-16.4824868295018
-8.072754368186,-11.0059778871754
66.8388748075813,-96.4734441529424
75.6295782979578,-103.278604259806
-38.6078149080276,41.2246977408177
-51.9673750270158,129.483818335982
65.3280335012823,-52.3217490791942
26.1030948720872,-23.6926656556458
-0.447101378813386,20.6775081446294
77.4062843527645,-110.748507648175
-51.426636101678,67.4577203629016
47.7231214754283,-60.5167071834797
-98.6240691505373,112.210729856981
43.5807084664702,-62.1936321183105
-58.7813461199403,94.0810406604544
-6.5235449001193,19.4227454001936
-33.0560675822198,3.09956892430124
64.1088186297566,-42.5457708227331
47.1658282913268,-75.4412097331452
8.93739098683,-5.87339841394313
-70.182130439207,122.348545300682
-29.835084406659,57.2190381236919
-63.0854702088982,57.0120293500818
18.5450150165707,-53.8407262635543
43.2976618874818,-46.0007703674221
9.90947363898158,-24.4447826188695
18.8927401788533,8.02136570020073
-32.79933873564,100.255464231878
-28.9868512190878,22.8020816928521
13.8216954190284,-17.2764839276148
77.1976952906698,-86.5066801925038
-61.1372269690037,66.3610996667925
96.9058797694743,-89.768399629997
23.9018957130611,-33.1721328330927
25.3873697482049,39.0583785021596
-13.2388363126665,-0.202336839547073
-64.8201332893223,55.6548347328188
-23.7718215677887,42.0766855533713
80.7702821213752,-89.2346958497878
44.2710133269429,-57.3317439728825
24.0146512165666,-30.499536822979
-97.4565325770527,94.009276655361
-64.8231628816575,-3.45666863741482
47.3625464830548,-62.8876436745595
10.654090391472,-45.690920568589
-49.1548283491284,57.7607578259454
-96.8360658735037,185.35419763233
-72.1356969792396,95.1597970538606
30.9189278166741,-43.7744856014278
-55.5904663167894,83.0711988986318
31.6958734765649,-57.6736804106779
-80.6220433674753,92.1852399223817
-60.8143651392311,137.062633540743
50.63137835823,-91.3254078822467
-30.8868890162557,42.3414940554189
22.7301191538572,-29.7734983020755
-35.7910679653287,72.312417208892
43.7236921861768,8.94285289859928
-1.29226930439472,-16.180111912176
8.57968577183783,-21.3772591928014
32.8224005177617,-89.1860601207871
-31.5280186012387,39.5908336717479
-46.7757329810411,39.6551641455703
86.6670355666429,-130.781859992153
86.2659459467977,-130.3622040755
-20.7774955313653,36.5968387932613
77.8375332709402,-115.069363723749
-59.848091751337,68.6056802791043
-48.4140241518617,19.7808814958371
-32.9475624486804,-7.54561605817946
36.1994347535074,-60.1908400435229
59.6375720575452,-102.733615385881
-71.4525840710849,102.814744381202
35.6057212688029,-68.9431667276094
-89.4545394927263,143.365747585028
-93.0452954489738,100.939340394753
-70.8552656695247,124.943367580148
94.0736297983676,-162.569434358485
-65.0276623666286,129.591297694295
51.0115892160684,-69.8914008037228
-16.5796328336,14.1891175743735
45.200931886211,-22.0695144283374
54.224464436993,-67.9287987111235
40.8125853165984,-39.2497097006547
86.7253759875894,-102.917974111767
62.706918315962,-73.2534319754792
-28.0333401635289,58.8564563141582
-36.9936188217252,69.7214431180731
-66.8326725251973,56.2387669013254
96.4628332294524,-134.006230714216
78.2866787631065,-91.8816357396678
-46.5600347612053,20.4829235723654
-30.3833525627851,22.2741766642398
35.5421682354063,-0.591769712239319
9.3123490922153,9.57638034026527
42.5847581587732,-47.2914938936745
-64.3675295170397,89.369179652114
89.1182313673198,-94.207560223212
-76.4670636504889,118.60400434146
-18.3927384205163,20.5381203329971
-82.9564256593585,111.0681575185
11.6689426358789,10.3499898142561
47.4520758260041,-86.9587900785218
-40.7528588082641,76.5454908255048
-59.5774349290878,40.1694668102634
-99.131393013522,105.855494510341
72.8109548799694,-84.027531671972
-80.4427413269877,142.967179779242
-67.2126126009971,81.1380601233726
98.7211902160197,-134.125724484453
90.5506466515362,-97.9993897224926
80.1821581088006,-76.3121855269754
-88.7658919207752,90.4929174531723
-8.71344939805567,-0.379025606326866
-66.1091735586524,46.2113207342248
68.9170727040619,-99.3271419199705
-39.7415694780648,85.7264172954661
15.1050209999084,-20.9806403094975
17.5801952369511,-45.5716376956813
-28.8991667330265,59.325320596662
57.3721482884139,-72.429599967501
9.19203436933458,2.6753351772079
0.709837861359119,7.08100058879038
-42.0327717904001,72.339315781063
30.0974145065993,-39.6849962909906
59.4897680915892,-79.4206608814318
70.5570104531944,-105.497202881739
-83.3371626678854,136.894496707362
62.6582711935043,-73.7169557253053
-28.2579667400569,51.0220741658319
37.4900442082435,-83.5577655955795
24.2867287714034,-37.471127207351
59.7458065487444,-67.4834479683463
62.7540375106037,-50.8049137945255
-94.4581582676619,99.2878677913907
72.381581319496,-150.07072055435
-18.6892768368125,11.6673637809314
-64.2336675897241,96.0964860529382
-87.5037649646401,105.957488279993
1.36876339092851,-36.5308250795102
-77.6904888916761,82.649993535372
-46.4532076846808,89.1805546310049
32.5175260193646,1.60196675549859
66.0911414306611,-93.5806724334534
89.6165302954614,-68.3272485280869
-69.3300480023026,105.38805349651
4.45238016545773,14.1559997409969
-42.432515276596,68.9033599334876
-2.19644303433597,38.6780949332404
83.1150535028428,-156.626407020719
75.9267499670386,-163.619806229085
-87.2699149418622,113.189059825264
9.9760658107698,29.6543175080368
25.6281698122621,-31.3810501146105
53.0424799304456,-58.1778109591472
-5.05095883272588,36.6479976520489
66.7842434719205,-79.5508678937668
-78.8035646080971,99.6045645739047
58.7183523923159,-107.023819987295
-68.7499965541065,65.5388991124726
-26.161200273782,40.2099546260604
-32.4359111022204,72.174789119512
-47.7448231074959,24.6237984294647
76.8129202537239,-70.1621016807466
-11.5214824676514,62.4957396697795
17.9667056538165,1.70802534733976
-20.3311895485967,-0.248412720822696
-74.4132389780134,82.6642197782834
-73.584170313552,73.8635608014586
53.5498005803674,-65.7971573577469
-51.3258382212371,48.2942812816842
50.9393680375069,-114.678430687088
-70.4026004299521,92.3614624790271
-11.3889060448855,22.6240510645301
51.290021976456,-63.8912392508476
-30.456750234589,82.9887280700087
-27.4708192795515,65.8323969843792
86.2607516348362,-90.7477935412302
71.1861298885196,-92.2460909258484
